activity_uuid_product_uuid,activity_name,product_geography,input_activity_uuid_product_uuid,exchange_name,input_geography,exchange_unit_name,exchange_amount
afe722ea-7fd5-5171-a3a9-d7a8d37c9297_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air production, 700 kPa gauge, >30kW, optimized generation",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.150588235
afe722ea-7fd5-5171-a3a9-d7a8d37c9297_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air production, 700 kPa gauge, >30kW, optimized generation",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.44706e-6
afe722ea-7fd5-5171-a3a9-d7a8d37c9297_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air production, 700 kPa gauge, >30kW, optimized generation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
afe722ea-7fd5-5171-a3a9-d7a8d37c9297_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air production, 700 kPa gauge, >30kW, optimized generation",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-5.9116e-8
afe722ea-7fd5-5171-a3a9-d7a8d37c9297_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air production, 700 kPa gauge, >30kW, optimized generation",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-2.38794e-6
e590543b-8179-5503-b107-fb3ebf4fee7c_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air production, 700 kPa gauge, >30kW, optimized generation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
17793b25-bade-5381-abc7-cb1539b7a5ce_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, average generation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.278e-5
17793b25-bade-5381-abc7-cb1539b7a5ce_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, average generation",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.314
17793b25-bade-5381-abc7-cb1539b7a5ce_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, average generation",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2e-5
17793b25-bade-5381-abc7-cb1539b7a5ce_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, average generation",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-4.83159e-7
17793b25-bade-5381-abc7-cb1539b7a5ce_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, average generation",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-1.95168e-5
bc897c9c-acd7-5cc7-9cba-c7cdff043ed6_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, average generation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.278e-5
9d0b2e1a-1f76-5910-aedf-2c5d8861d42f_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, optimized generation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.278e-5
ba083d17-f3e6-52fe-9c5c-f9f5a608c977_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, optimized generation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.278e-5
ba083d17-f3e6-52fe-9c5c-f9f5a608c977_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, optimized generation",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.137894737
ba083d17-f3e6-52fe-9c5c-f9f5a608c977_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, optimized generation",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,1.05263e-5
ba083d17-f3e6-52fe-9c5c-f9f5a608c977_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, optimized generation",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-2.54294e-7
ba083d17-f3e6-52fe-9c5c-f9f5a608c977_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, <30kW, optimized generation",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-1.0272e-5
750a28fa-58d3-5755-9126-d8f99041baa5_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, average generation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
821f5a69-c2b3-54b4-9082-a5d54b56392b_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, average generation",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.227142857
821f5a69-c2b3-54b4-9082-a5d54b56392b_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, average generation",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.97143e-6
821f5a69-c2b3-54b4-9082-a5d54b56392b_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, average generation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
821f5a69-c2b3-54b4-9082-a5d54b56392b_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, average generation",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-7.17837e-8
821f5a69-c2b3-54b4-9082-a5d54b56392b_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, average generation",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-2.89964e-6
a2450a35-6a74-5bb7-a311-2b5899e4dc04_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, best generation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
bf84ed0a-8583-5e02-a5d8-cd40358b2bb3_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, best generation",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.115555556
bf84ed0a-8583-5e02-a5d8-cd40358b2bb3_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, best generation",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.31111e-6
bf84ed0a-8583-5e02-a5d8-cd40358b2bb3_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, best generation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
bf84ed0a-8583-5e02-a5d8-cd40358b2bb3_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, best generation",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-5.58317e-8
bf84ed0a-8583-5e02-a5d8-cd40358b2bb3_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, best generation",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-2.25528e-6
8ab9c0cc-dfc7-50e6-a485-e003f9fd98c6_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, optimized generation",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.161176471
8ab9c0cc-dfc7-50e6-a485-e003f9fd98c6_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, optimized generation",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.44706e-6
8ab9c0cc-dfc7-50e6-a485-e003f9fd98c6_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, optimized generation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
8ab9c0cc-dfc7-50e6-a485-e003f9fd98c6_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, optimized generation",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-5.9116e-8
8ab9c0cc-dfc7-50e6-a485-e003f9fd98c6_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, optimized generation",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-2.38794e-6
bd865abb-4260-5fe8-869d-0b1ebaebed46_67d88d5e-1ca4-4824-a491-5900d48840df,"compressed air production, 800 kPa gauge, >30kW, optimized generation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,9.79e-5
db36127e-763d-5048-b0f5-537ca223edf4_e92a03ce-ac0b-4acf-9306-ae1cdee9f6d2,"computer production, desktop, without screen",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.38578984
db36127e-763d-5048-b0f5-537ca223edf4_e92a03ce-ac0b-4acf-9306-ae1cdee9f6d2,"computer production, desktop, without screen",GLO,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.062475
db36127e-763d-5048-b0f5-537ca223edf4_e92a03ce-ac0b-4acf-9306-ae1cdee9f6d2,"computer production, desktop, without screen",GLO,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,6.2123
94f2ea9a-5370-5c0c-b16c-e720f9327e5e_6a5c8503-639b-4251-988b-07548f7d658c,"computer production, laptop",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.28012
94f2ea9a-5370-5c0c-b16c-e720f9327e5e_6a5c8503-639b-4251-988b-07548f7d658c,"computer production, laptop",GLO,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.0305
94f2ea9a-5370-5c0c-b16c-e720f9327e5e_6a5c8503-639b-4251-988b-07548f7d658c,"computer production, laptop",GLO,5d7c64ff-3646-56cb-8034-77ffaf4ae9df_a9e29d5c-c101-4560-afce-118c572871f3,"flat glass, coated",RER,kg,0.007273032
00299986-0b1a-5f9c-b1c7-a919ac63f737_d4ee8f39-342b-4443-bbb9-c49b6801b5d6,concrete block production,RoW,874108e3-39a6-5413-ac1a-18c9919e7025_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",AT,m3,9.61609e-7
00299986-0b1a-5f9c-b1c7-a919ac63f737_d4ee8f39-342b-4443-bbb9-c49b6801b5d6,concrete block production,RoW,d12cb441-97f4-5146-8f5d-9c9d32abd0bf_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",CH,m3,1.74993e-6
00299986-0b1a-5f9c-b1c7-a919ac63f737_d4ee8f39-342b-4443-bbb9-c49b6801b5d6,concrete block production,RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.0216
6c8e5961-5be8-56d4-9adf-be3c5807c0a0_d4ee8f39-342b-4443-bbb9-c49b6801b5d6,concrete block production,DE,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.0216
c864f513-ed29-5fe2-ad15-be4396e7e55b_d4ee8f39-342b-4443-bbb9-c49b6801b5d6,concrete block production,BR,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.014668416
ac217f41-9868-54fe-a419-77255930169a_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, for building construction, with cement, ART",CO,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
dd5f6af8-f8d1-550b-9c7d-b44e398a6031_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, for building construction, with cement, Portland",PE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
958b9fff-7b0f-5c67-82c3-d153f9ec0b09_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, for building construction, with cement, type ICo",PE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
dca2d5bf-b3d5-5d09-9684-b0d95d5a3253_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, for building construction, with cement, type IP",PE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
04b88550-e24d-5fed-8faa-c392e43e7598_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, self-construction, for building construction, with cement, Portland",PE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
f71f8ac2-375f-5adc-ac89-dd6547d7eab3_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, self-construction, for building construction, with cement, type general use",CO,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
f05dd8ae-9e4e-55d1-9674-377c369ffa0b_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, self-construction, for building construction, with cement, type ICo",PE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
03c67d8a-10b6-5dfa-bc72-70a33fb63723_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, self-construction, for building construction, with cement, type IP",PE,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
ad0f8fef-ece6-57af-8638-6c03a36481a1_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, CEM II/B",GLO,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,15.6427152
ad0f8fef-ece6-57af-8638-6c03a36481a1_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, CEM II/B",GLO,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0020706
ad0f8fef-ece6-57af-8638-6c03a36481a1_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, CEM II/B",GLO,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
081c45d0-8567-5979-aef6-4ce1a45f5309_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, CEM II/B-V",ZA,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,15.6427152
081c45d0-8567-5979-aef6-4ce1a45f5309_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, CEM II/B-V",ZA,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
721af330-40d2-5b25-a31c-c09765153808_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",North America without Quebec,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,15.6427152
721af330-40d2-5b25-a31c-c09765153808_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",North America without Quebec,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
ce31d141-bdce-54f9-8fb4-abd297d35e6a_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",CA-QC,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,15.6427152
ce31d141-bdce-54f9-8fb4-abd297d35e6a_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",CA-QC,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
e4464db4-e70d-58f2-8dc6-bb4b13600a0e_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,15.6427152
e4464db4-e70d-58f2-8dc6-bb4b13600a0e_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.664798165
e4464db4-e70d-58f2-8dc6-bb4b13600a0e_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0020706
e4464db4-e70d-58f2-8dc6-bb4b13600a0e_7e9077e8-7bbc-44c4-9759-62526ff34d47,"concrete production, 20MPa, with cement, Portland",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
d6b9a453-e797-5728-9ef1-8e059ad1729a_5b977c6a-8ee4-4b13-ba32-1abee8961826,"concrete production, 25-30MPa, with cement, Portland",IN,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,15.6427152
d6b9a453-e797-5728-9ef1-8e059ad1729a_5b977c6a-8ee4-4b13-ba32-1abee8961826,"concrete production, 25-30MPa, with cement, Portland",IN,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0238
0b576dbc-4b1b-5ca2-aa58-6693e188f9cb_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC1, with cement, unspecified",AT,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,22.7
0b576dbc-4b1b-5ca2-aa58-6693e188f9cb_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC1, with cement, unspecified",AT,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.03143
0b576dbc-4b1b-5ca2-aa58-6693e188f9cb_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC1, with cement, unspecified",AT,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0585
0b576dbc-4b1b-5ca2-aa58-6693e188f9cb_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC1, with cement, unspecified",AT,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.03143
bbfe3f29-1e2c-50c8-80b2-3f031553ea59_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC2, with cement, unspecified",AT,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,22.7
bbfe3f29-1e2c-50c8-80b2-3f031553ea59_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC2, with cement, unspecified",AT,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.03143
bbfe3f29-1e2c-50c8-80b2-3f031553ea59_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC2, with cement, unspecified",AT,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.0585
bbfe3f29-1e2c-50c8-80b2-3f031553ea59_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, exposure class XC2, with cement, unspecified",AT,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.03143
b8bbc475-c67e-5d1c-a08b-129143bd5249_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, for interior use, with cement ZN/D",CH,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.4
b8bbc475-c67e-5d1c-a08b-129143bd5249_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, for interior use, with cement ZN/D",CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.02
b8bbc475-c67e-5d1c-a08b-129143bd5249_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, for interior use, with cement ZN/D",CH,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-0.02
3c454059-7b6d-5ff3-b920-1764b11e243d_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, for interior use, with cement ZN/D, with <30% RC-M aggregates",CH,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,0.4
3c454059-7b6d-5ff3-b920-1764b11e243d_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, for interior use, with cement ZN/D, with <30% RC-M aggregates",CH,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.02
3c454059-7b6d-5ff3-b920-1764b11e243d_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8,"concrete production, 25MPa, for building construction, for interior use, with cement ZN/D, with <30% RC-M aggregates",CH,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-0.02
